,block,pattern,controller
5062,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u1_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST10_NON_REPAIR_BitSlice_220_controller_inst
5063,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u2_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST11_NON_REPAIR_BitSlice_220_controller_inst
5064,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u2_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST12_NON_REPAIR_BitSlice_220_controller_inst
5065,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u3_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST13_NON_REPAIR_BitSlice_220_controller_inst
5066,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST8_NON_REPAIR_BitSlice_220_controller_inst
5067,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_1__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST9_NON_REPAIR_BitSlice_220_controller_inst
5068,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_2__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u3_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST18_NON_REPAIR_BitSlice_220_controller_inst
5069,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_2__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST14_NON_REPAIR_BitSlice_220_controller_inst
5070,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_2__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST15_NON_REPAIR_BitSlice_220_controller_inst
5071,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_2__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST16_NON_REPAIR_BitSlice_220_controller_inst
5072,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_2__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST17_NON_REPAIR_BitSlice_220_controller_inst
5073,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_3__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u0_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST19_NON_REPAIR_BitSlice_220_controller_inst
5074,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_3__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST20_NON_REPAIR_BitSlice_220_controller_inst
5075,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_3__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST21_NON_REPAIR_BitSlice_220_controller_inst
5076,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_3__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST22_NON_REPAIR_BitSlice_220_controller_inst
5077,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_3__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST23_NON_REPAIR_BitSlice_220_controller_inst
5078,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_4__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST25_NON_REPAIR_BitSlice_220_controller_inst
5079,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_4__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST26_NON_REPAIR_BitSlice_220_controller_inst
5080,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_4__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST27_NON_REPAIR_BitSlice_220_controller_inst
5081,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_4__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST28_NON_REPAIR_BitSlice_220_controller_inst
5082,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_4__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST29_NON_REPAIR_BitSlice_220_controller_inst
5083,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_dsk_fwft_fifo_380x658_wrapper_u3_dsk_fifo_380x658_wrapper_dsk_ram_1r1w_380x658_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST35_NON_REPAIR_BitSlice_220_controller_inst
5084,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST30_NON_REPAIR_BitSlice_220_controller_inst
5085,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST31_NON_REPAIR_BitSlice_220_controller_inst
5086,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST32_NON_REPAIR_BitSlice_220_controller_inst
5087,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST33_NON_REPAIR_BitSlice_220_controller_inst
5088,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_dsk_fifo_5__flexe_deskew_fifo_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST34_NON_REPAIR_BitSlice_220_controller_inst
5089,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST1_NON_REPAIR_BitSlice_220_controller_inst
5090,flexe_rx_wrapper_0_v0,MemoryBist_ParallelRetentionTest_P1,flexe_rx_deskew_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST24_NON_REPAIR_BitSlice_220_controller_inst
5091,flexe_rx_wrapper_0_v0,MemoryBist_P1,flexe_rx_deskew_u0_flexe_rx_wrapper_0_v0_gate_tessent_mbist_sys_clk_MBIST24_NON_REPAIR_BitSlice_220_controller_inst
5092,lif0,MemoryBisr_BisrChainAccess,.
5093,lif0,MemoryBisr_BisrChainAccess,.
5094,lif0,MemoryBisr_BisrChainAccess,.
5095,lif0,MemoryBist_P1,.
5096,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST1_NON_REPAIR_BitSlice_36_controller_inst
5097,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST2_NON_REPAIR_BitSlice_32_controller_inst
5098,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST36_NON_REPAIR_BitSlice_32_controller_inst
5099,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST3_NON_REPAIR_BitSlice_36_controller_inst
5100,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST4_NON_REPAIR_BitSlice_32_controller_inst
5101,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST5_NON_REPAIR_BitSlice_36_controller_inst
5102,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST6_NON_REPAIR_BitSlice_32_controller_inst
5103,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST7_NON_REPAIR_BitSlice_36_controller_inst
5104,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST12_NON_REPAIR_BitSlice_66_controller_inst
5105,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST13_NON_REPAIR_BitSlice_66_controller_inst
5106,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST14_NON_REPAIR_BitSlice_66_controller_inst
5107,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST15_NON_REPAIR_BitSlice_66_controller_inst
5108,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST38_NON_REPAIR_BitSlice_66_controller_inst
5109,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST10_NON_REPAIR_BitSlice_40_controller_inst
5110,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST11_NON_REPAIR_BitSlice_40_controller_inst
5111,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST8_NON_REPAIR_BitSlice_40_controller_inst
5112,lif0,MemoryBist_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST9_NON_REPAIR_BitSlice_40_controller_inst
5113,lif0,MemoryBist_P1,lif0_bus_delay_fifo_64x1042_wrapper_u0_lif0_bus_delay_ram_1r1w_64x1042_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_lif_sys_clk_MBIST16_NON_REPAIR_BitSlice_150_controller_inst
5114,lif0,MemoryBist_P1,lif0_bus_delay_fifo_64x1042_wrapper_u0_lif0_bus_delay_ram_1r1w_64x1042_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_lif_sys_clk_MBIST17_NON_REPAIR_BitSlice_150_controller_inst
5115,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST18_NON_REPAIR_BitSlice_13_controller_inst
5116,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST37_NON_REPAIR_BitSlice_13_controller_inst
5117,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST19_REPAIR_BISR_controller_inst
5118,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST20_NON_REPAIR_BitSlice_13_controller_inst
5119,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST35_NON_REPAIR_BitSlice_13_controller_inst
5120,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST21_REPAIR_BISR_controller_inst
5121,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST22_NON_REPAIR_BitSlice_13_controller_inst
5122,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST23_NON_REPAIR_BitSlice_13_controller_inst
5123,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST34_NON_REPAIR_BitSlice_13_controller_inst
5124,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST24_REPAIR_BISR_controller_inst
5125,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST25_NON_REPAIR_BitSlice_13_controller_inst
5126,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST26_NON_REPAIR_BitSlice_13_controller_inst
5127,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST27_REPAIR_BISR_controller_inst
5128,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST28_NON_REPAIR_BitSlice_13_controller_inst
5129,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST29_NON_REPAIR_BitSlice_13_controller_inst
5130,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST30_REPAIR_BISR_controller_inst
5131,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u5_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST31_NON_REPAIR_BitSlice_13_controller_inst
5132,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u5_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST33_NON_REPAIR_BitSlice_13_controller_inst
5133,lif0,MemoryBist_P1,serdes_s24_u0_serdes_s4_u5_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST32_REPAIR_BISR_controller_inst
5134,lif0,MemoryBist_ParallelRetentionTest_P1,.
5135,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST1_NON_REPAIR_BitSlice_36_controller_inst
5136,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST2_NON_REPAIR_BitSlice_32_controller_inst
5137,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST36_NON_REPAIR_BitSlice_32_controller_inst
5138,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST3_NON_REPAIR_BitSlice_36_controller_inst
5139,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST4_NON_REPAIR_BitSlice_32_controller_inst
5140,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST5_NON_REPAIR_BitSlice_36_controller_inst
5141,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST6_NON_REPAIR_BitSlice_32_controller_inst
5142,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_rx_lif0_gate_tessent_mbist_lif_sys_clk_MBIST7_NON_REPAIR_BitSlice_36_controller_inst
5143,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST12_NON_REPAIR_BitSlice_66_controller_inst
5144,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST13_NON_REPAIR_BitSlice_66_controller_inst
5145,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST14_NON_REPAIR_BitSlice_66_controller_inst
5146,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST15_NON_REPAIR_BitSlice_66_controller_inst
5147,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_i_STRIPE_i_EXPAND_lif0_gate_tessent_mbist_lif_sys_clk_MBIST38_NON_REPAIR_BitSlice_66_controller_inst
5148,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST10_NON_REPAIR_BitSlice_40_controller_inst
5149,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST11_NON_REPAIR_BitSlice_40_controller_inst
5150,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST8_NON_REPAIR_BitSlice_40_controller_inst
5151,lif0,MemoryBist_ParallelRetentionTest_P1,itlkn_u0_itlkn_core_u0_itlkn_24lane_tx_lif0_gate_tessent_mbist_SCAN_CLK_CM0_PLL_I_MBIST9_NON_REPAIR_BitSlice_40_controller_inst
5152,lif0,MemoryBist_ParallelRetentionTest_P1,lif0_bus_delay_fifo_64x1042_wrapper_u0_lif0_bus_delay_ram_1r1w_64x1042_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_lif_sys_clk_MBIST16_NON_REPAIR_BitSlice_150_controller_inst
5153,lif0,MemoryBist_ParallelRetentionTest_P1,lif0_bus_delay_fifo_64x1042_wrapper_u0_lif0_bus_delay_ram_1r1w_64x1042_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_lif_sys_clk_MBIST17_NON_REPAIR_BitSlice_150_controller_inst
5154,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST18_NON_REPAIR_BitSlice_13_controller_inst
5155,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST37_NON_REPAIR_BitSlice_13_controller_inst
5156,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u0_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST19_REPAIR_BISR_controller_inst
5157,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST20_NON_REPAIR_BitSlice_13_controller_inst
5158,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST35_NON_REPAIR_BitSlice_13_controller_inst
5159,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u1_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST21_REPAIR_BISR_controller_inst
5160,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST22_NON_REPAIR_BitSlice_13_controller_inst
5161,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST23_NON_REPAIR_BitSlice_13_controller_inst
5162,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST34_NON_REPAIR_BitSlice_13_controller_inst
5163,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u2_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST24_REPAIR_BISR_controller_inst
5164,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST25_NON_REPAIR_BitSlice_13_controller_inst
5165,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST26_NON_REPAIR_BitSlice_13_controller_inst
5166,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u3_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST27_REPAIR_BISR_controller_inst
5167,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST28_NON_REPAIR_BitSlice_13_controller_inst
5168,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST29_NON_REPAIR_BitSlice_13_controller_inst
5169,lif0,MemoryBist_ParallelRetentionTest_P1,serdes_s24_u0_serdes_s4_u4_pmem_dmem_wrapper_u0_serdes_s4_imem_ram_1r1w_8192x64_wrapper_u0_ues_gmem_1r1w_1clk_mem_wrapper_gmem_lif0_gate_tessent_mbist_salina_cpu_clk_MBIST30_REPAIR_BISR_controller_inst
